A27,A28,A30,A32,A35,careful_logit_alignment,checkpoint,condition,domain,item_id,logit_cosine,logit_l2,next_token_kl,symmetric_js,target_logprob_shift,top1_flip
1.7105650861733959,2.021000998749843,2.790143277966683,3.6395689486532805,5.9631765288082335,,PREFILL,TF_TEXTUAL_CAREFUL,CRUXEval,sample_86,0.6057976590746085,2285.482253331975,14.683489787573734,0.6931384023973226,-14.683589092840712,1
0.9756174981726075,1.1395649372850234,1.382381099041783,1.6395665504358674,2.194209513061433,,0,TF_TEXTUAL_CAREFUL,CRUXEval,sample_86,0.9568387784356482,533.8060382466612,1.4625943489059787e-15,7.901002329437937e-16,-7.105427357601002e-15,0
0.48672100411367664,0.5866393579753183,0.7166683109154454,0.8357450808803396,1.824198141261661,,1,TF_TEXTUAL_CAREFUL,CRUXEval,sample_86,0.9879145005490511,297.5197563472906,0.583226901597067,0.1357231796531252,-1.189085588257143,1
0.425830247505524,0.45196259731077887,0.5334301033887572,0.6350001127322744,1.1729657485418397,,3,TF_TEXTUAL_CAREFUL,CRUXEval,sample_86,0.9979040183923368,144.50994863451672,7.202110793040067e-11,1.8044561076735244e-11,3.710454166139243e-10,0
0.3682470121850077,0.38981572175907314,0.4812169412613602,0.5766935983465603,1.0462505933906963,,7,TF_TEXTUAL_CAREFUL,CRUXEval,sample_86,0.9895572360554467,471.62343858408013,6.108875594985656e-14,1.585402130069043e-14,-1.5631940186722204e-13,0
0.6048004731005139,0.6693627490899672,0.806241782037808,1.0482497955154997,1.5353541730096083,,15,TF_TEXTUAL_CAREFUL,CRUXEval,sample_86,0.9849442008412409,320.5323282337197,2.4107087504105192e-09,7.165441931167263e-10,-4.979455070497352e-09,0
1.0001469230965094,1.1596457651794498,1.4938130903656397,1.9293197927091932,3.837545550877892,0.9046807366064955,PREFILL,TF_MEANINGFUL_L27_D75,CRUXEval,sample_86,0.9627365182969162,888.5456594455544,0.7481865817996914,0.2307088805498052,-0.7482251306195593,0
0.9999044396283086,1.1364125742294513,1.3559962467568598,1.5455888466227452,2.3988010019233963,0.3687246589597599,0,TF_MEANINGFUL_L27_D75,CRUXEval,sample_86,0.9591864668061119,542.7755329427612,1.1833541731268378e-12,4.0932046794203325e-13,-1.2221335055073723e-12,0
0.999976638886043,1.1561592271577332,1.4241693432916027,1.7666589194195368,3.439226144405209,-0.44259360220246513,1,TF_MEANINGFUL_L27_D75,CRUXEval,sample_86,0.9139549629581163,720.2404592217396,0.11131516007630735,0.028644056974764368,-0.38053548209171595,1
1.0000885243448432,1.0941937853778936,1.2752690559620221,1.5253042858336534,2.857305740831066,0.0986668222999983,3,TF_MEANINGFUL_L27_D75,CRUXEval,sample_86,0.9872731053002689,369.3492070818748,6.651798646228111e-09,2.087389466565243e-09,-1.1319905013351672e-08,0
