scenario,seed_regime,discordance,gain,N,R,t_power,signflip_power,t_ci_coverage,mean_half_width,mean_estimate,degenerate_fraction,utility_trajectories_max,full_bank_trajectories,expected_generated_tokens_utility,expected_storage_bytes_utility,observed_rate_hours_utility,frozen_p50_hours_utility,frozen_p80_hours_utility,frozen_p95_hours_utility,realized_mean,realized_sd,nonzero_fraction
CONSERVATIVE_COMBINED,PAIRED_COMMON_UNIFORM,0.35,0.03,1200,2,1.0,1.0,0.9509,0.009689300574032734,0.029922875000000005,0.0,4800,19200,95407.5,31992002.5,2.355853742541736,2.44,2.7625,3.1125,0.03,0.17128922908344235,0.10406499999999999
CONSERVATIVE_COMBINED,PAIRED_COMMON_UNIFORM,0.35,0.03,23,4,0.2628,0.2628,0.9385,0.054329589108408925,0.030170652173913043,0.0078,184,736,3657.2875,1226360.0958333332,0.09030772679743321,0.09353333333333333,0.10589583333333334,0.11931249999999999,0.030000000000000006,0.13328306344018356,0.19122
CONSERVATIVE_COMBINED,PAIRED_COMMON_UNIFORM,0.35,0.03,100,4,0.7602,0.7602,0.9437,0.02607891884301198,0.030165250000000005,0.0,800,3200,15901.249999999998,5332000.416666667,0.3926422904236226,0.4066666666666667,0.46041666666666664,0.51875,0.030000000000000006,0.13328306344018356,0.19122
CONSERVATIVE_COMBINED,PAIRED_COMMON_UNIFORM,0.35,0.03,250,4,0.9818,0.9818,0.9442,0.01651835910759761,0.030176300000000003,0.0,2000,8000,39753.125,13330001.041666666,0.9816057260590565,1.0166666666666666,1.1510416666666667,1.296875,0.030000000000000006,0.13328306344018356,0.19122
CONSERVATIVE_COMBINED,PAIRED_COMMON_UNIFORM,0.35,0.03,400,4,0.9987,0.9987,0.9475,0.01306126335514051,0.030021187499999998,0.0,3200,12800,63604.99999999999,21328001.666666668,1.5705691616944903,1.6266666666666667,1.8416666666666666,2.075,0.030000000000000006,0.13328306344018356,0.19122
CONSERVATIVE_COMBINED,PAIRED_COMMON_UNIFORM,0.35,0.03,500,4,1.0,1.0,0.9482,0.011681012964360683,0.0299522,0.0,4000,16000,79506.25,26660002.083333332,1.963211452118113,2.033333333333333,2.3020833333333335,2.59375,0.030000000000000006,0.13328306344018356,0.19122
CONSERVATIVE_COMBINED,PAIRED_COMMON_UNIFORM,0.35,0.03,800,4,1.0,1.0,0.9486,0.009222134315099313,0.029926156250000002,0.0,6400,25600,127209.99999999999,42656003.333333336,3.1411383233889807,3.2533333333333334,3.683333333333333,4.15,0.030000000000000006,0.13328306344018356,0.19122
CONSERVATIVE_COMBINED,PAIRED_COMMON_UNIFORM,0.35,0.03,1000,4,1.0,1.0,0.9519,0.008256964675266041,0.030042324999999998,0.0,8000,32000,159012.5,53320004.166666664,3.926422904236226,4.066666666666666,4.604166666666667,5.1875,0.030000000000000006,0.13328306344018356,0.19122
CONSERVATIVE_COMBINED,PAIRED_COMMON_UNIFORM,0.35,0.03,1200,4,1.0,1.0,0.9499,0.007537618613329241,0.029997270833333336,0.0,9600,38400,190815.0,63984005.0,4.711707485083472,4.88,5.525,6.225,0.030000000000000006,0.13328306344018356,0.19122
CONSERVATIVE_COMBINED,PAIRED_COMMON_UNIFORM,0.35,0.03,23,6,0.336,0.336,0.9381,0.04742675562366648,0.029771739130434776,0.001,276,1104,5485.93125,1839540.14375,0.1354615901961498,0.14029999999999998,0.15884375,0.17896874999999998,0.03,0.11612254063894935,0.26652499999999996
CONSERVATIVE_COMBINED,PAIRED_COMMON_UNIFORM,0.35,0.03,100,6,0.8565,0.8565,0.9447,0.022742608670358874,0.03000583333333333,0.0,1200,4800,23851.875,7998000.625,0.588963435635434,0.61,0.690625,0.778125,0.03,0.11612254063894935,0.26652499999999996
CONSERVATIVE_COMBINED,PAIRED_COMMON_UNIFORM,0.35,0.03,250,6,0.9954,0.9954,0.9434,0.01438132909014272,0.02995626666666667,0.0,3000,12000,59629.68749999999,19995001.5625,1.4724085890885847,1.525,1.7265625,1.9453125,0.03,0.11612254063894935,0.26652499999999996
CONSERVATIVE_COMBINED,PAIRED_COMMON_UNIFORM,0.35,0.03,400,6,1.0,1.0,0.9458,0.011383068053632527,0.029956166666666662,0.0,4800,19200,95407.5,31992002.5,2.355853742541736,2.44,2.7625,3.1125,0.03,0.11612254063894935,0.26652499999999996
CONSERVATIVE_COMBINED,PAIRED_COMMON_UNIFORM,0.35,0.03,500,6,1.0,1.0,0.9492,0.010179559461056161,0.029969666666666662,0.0,6000,24000,119259.37499999999,39990003.125,2.9448171781771695,3.05,3.453125,3.890625,0.03,0.11612254063894935,0.26652499999999996
CONSERVATIVE_COMBINED,PAIRED_COMMON_UNIFORM,0.35,0.03,800,6,1.0,1.0,0.9489,0.008047400662464878,0.0300111875,0.0,9600,38400,190815.0,63984005.0,4.711707485083472,4.88,5.525,6.225,0.03,0.11612254063894935,0.26652499999999996
CONSERVATIVE_COMBINED,PAIRED_COMMON_UNIFORM,0.35,0.03,1000,6,1.0,1.0,0.9501,0.007195304713644683,0.029974216666666668,0.0,12000,48000,238518.74999999997,79980006.25,5.889634356354339,6.1,6.90625,7.78125,0.03,0.11612254063894935,0.26652499999999996
CONSERVATIVE_COMBINED,PAIRED_COMMON_UNIFORM,0.35,0.03,1200,6,1.0,1.0,0.9505,0.006572263922146473,0.03003536111111111,0.0,14400,57600,286222.5,95976007.5,7.067561227625207,7.32,8.2875,9.3375,0.03,0.11612254063894935,0.26652499999999996
CONSERVATIVE_COMBINED,PAIRED_COMMON_UNIFORM,0.35,0.03,23,8,0.3899,0.39,0.9381,0.04373500336630479,0.030163586956521736,0.0001,368,1472,7314.575,2452720.1916666664,0.18061545359486642,0.18706666666666666,0.21179166666666668,0.23862499999999998,0.029999999999999995,0.1059488378888603,0.3327399999999999
CONSERVATIVE_COMBINED,PAIRED_COMMON_UNIFORM,0.35,0.03,100,8,0.905,0.905,0.946,0.020772861511206008,0.029992999999999995,0.0,1600,6400,31802.499999999996,10664000.833333334,0.7852845808472452,0.8133333333333334,0.9208333333333333,1.0375,0.029999999999999995,0.1059488378888603,0.3327399999999999
CONSERVATIVE_COMBINED,PAIRED_COMMON_UNIFORM,0.35,0.03,250,8,0.9989,0.9989,0.9504,0.01312974120789454,0.029958000000000005,0.0,4000,16000,79506.25,26660002.083333332,1.963211452118113,2.033333333333333,2.3020833333333335,2.59375,0.029999999999999995,0.1059488378888603,0.3327399999999999
CONSERVATIVE_COMBINED,PAIRED_COMMON_UNIFORM,0.35,0.03,400,8,1.0,1.0,0.9484,0.010379153449262333,0.029919468749999997,0.0,6400,25600,127209.99999999999,42656003.333333336,3.1411383233889807,3.2533333333333334,3.683333333333333,4.15,0.029999999999999995,0.1059488378888603,0.3327399999999999
CONSERVATIVE_COMBINED,PAIRED_COMMON_UNIFORM,0.35,0.03,500,8,1.0,1.0,0.947,0.009295676278937567,0.0300545,0.0,8000,32000,159012.5,53320004.166666664,3.926422904236226,4.066666666666666,4.604166666666667,5.1875,0.029999999999999995,0.1059488378888603,0.3327399999999999
CONSERVATIVE_COMBINED,PAIRED_COMMON_UNIFORM,0.35,0.03,800,8,1.0,1.0,0.9488,0.007332544190859045,0.029932,0.0,12800,51200,254419.99999999997,85312006.66666667,6.282276646777961,6.506666666666667,7.366666666666666,8.3,0.029999999999999995,0.1059488378888603,0.3327399999999999
CONSERVATIVE_COMBINED,PAIRED_COMMON_UNIFORM,0.35,0.03,1000,8,1.0,1.0,0.9503,0.00656213119589367,0.029987275,0.0,16000,64000,318025.0,106640008.33333333,7.852845808472452,8.133333333333333,9.208333333333334,10.375,0.029999999999999995,0.1059488378888603,0.3327399999999999
CONSERVATIVE_COMBINED,PAIRED_COMMON_UNIFORM,0.35,0.03,1200,8,1.0,1.0,0.9494,0.00599165609190815,0.03004020833333334,0.0,19200,76800,381630.0,127968010.0,9.423414970166943,9.76,11.05,12.45,0.029999999999999995,0.1059488378888603,0.3327399999999999
CONSERVATIVE_COMBINED,PAIRED_COMMON_UNIFORM,0.35,0.04,23,1,0.0841,0.0841,0.7501,0.08807502193970852,0.03987826086956521,0.243,46,184,914.321875,306590.0239583333,0.022576931699358302,0.023383333333333332,0.026473958333333335,0.029828124999999997,0.04,0.24061379844057157,0.059495
CONSERVATIVE_COMBINED,PAIRED_COMMON_UNIFORM,0.35,0.04,100,1,0.5097,0.5097,0.9283,0.04673726547007326,0.03994400000000001,0.0022,200,800,3975.3124999999995,1333000.1041666667,0.09816057260590565,0.10166666666666667,0.11510416666666666,0.1296875,0.04,0.24061379844057157,0.059495
CONSERVATIVE_COMBINED,PAIRED_COMMON_UNIFORM,0.35,0.04,250,1,0.8679,0.8679,0.9473,0.02973887069040083,0.03983,0.0,500,2000,9938.28125,3332500.2604166665,0.24540143151476412,0.25416666666666665,0.2877604166666667,0.32421875,0.04,0.24061379844057157,0.059495
CONSERVATIVE_COMBINED,PAIRED_COMMON_UNIFORM,0.35,0.04,400,1,0.9699,0.9699,0.9459,0.023551553597663057,0.04015775,0.0,800,3200,15901.249999999998,5332000.416666667,0.3926422904236226,0.4066666666666667,0.46041666666666664,0.51875,0.04,0.24061379844057157,0.059495
CONSERVATIVE_COMBINED,PAIRED_COMMON_UNIFORM,0.35,0.04,500,1,0.9896,0.9896,0.9452,0.02105379405397876,0.0400514,0.0,1000,4000,19876.5625,6665000.520833333,0.49080286302952825,0.5083333333333333,0.5755208333333334,0.6484375,0.04,0.24061379844057157,0.059495
CONSERVATIVE_COMBINED,PAIRED_COMMON_UNIFORM,0.35,0.04,800,1,0.9995,0.9995,0.9493,0.016656319555021462,0.040010750000000005,0.0,1600,6400,31802.499999999996,10664000.833333334,0.7852845808472452,0.8133333333333334,0.9208333333333333,1.0375,0.04,0.24061379844057157,0.059495
CONSERVATIVE_COMBINED,PAIRED_COMMON_UNIFORM,0.35,0.04,1000,1,0.9999,0.9999,0.9466,0.01489768439742439,0.0398862,0.0,2000,8000,39753.125,13330001.041666666,0.9816057260590565,1.0166666666666666,1.1510416666666667,1.296875,0.04,0.24061379844057157,0.059495
CONSERVATIVE_COMBINED,PAIRED_COMMON_UNIFORM,0.35,0.04,1200,1,1.0,1.0,0.9472,0.013606296590952428,0.04004008333333334,0.0,2400,9600,47703.75,15996001.25,1.177926871270868,1.22,1.38125,1.55625,0.04,0.24061379844057157,0.059495
CONSERVATIVE_COMBINED,PAIRED_COMMON_UNIFORM,0.35,0.04,23,2,0.2131,0.2131,0.8977,0.07297723034613322,0.0401195652173913,0.0559,92,368,1828.64375,613180.0479166666,0.045153863398716604,0.046766666666666665,0.05294791666666667,0.059656249999999994,0.04000000000000001,0.18128016990283302,0.115235
CONSERVATIVE_COMBINED,PAIRED_COMMON_UNIFORM,0.35,0.04,100,2,0.7471,0.7471,0.9439,0.0355362346518828,0.03999249999999999,0.0,400,1600,7950.624999999999,2666000.2083333335,0.1963211452118113,0.20333333333333334,0.23020833333333332,0.259375,0.04000000000000001,0.18128016990283302,0.115235
CONSERVATIVE_COMBINED,PAIRED_COMMON_UNIFORM,0.35,0.04,250,2,0.9832,0.9832,0.9469,0.022494568473086753,0.0401404,0.0,1000,4000,19876.5625,6665000.520833333,0.49080286302952825,0.5083333333333333,0.5755208333333334,0.6484375,0.04000000000000001,0.18128016990283302,0.115235
CONSERVATIVE_COMBINED,PAIRED_COMMON_UNIFORM,0.35,0.04,400,2,0.9988,0.9988,0.9455,0.01778666518816252,0.040047374999999996,0.0,1600,6400,31802.499999999996,10664000.833333334,0.7852845808472452,0.8133333333333334,0.9208333333333333,1.0375,0.04000000000000001,0.18128016990283302,0.115235
CONSERVATIVE_COMBINED,PAIRED_COMMON_UNIFORM,0.35,0.04,500,2,0.9999,0.9999,0.9504,0.015887204424936855,0.04000359999999999,0.0,2000,8000,39753.125,13330001.041666666,0.9816057260590565,1.0166666666666666,1.1510416666666667,1.296875,0.04000000000000001,0.18128016990283302,0.115235
CONSERVATIVE_COMBINED,PAIRED_COMMON_UNIFORM,0.35,0.04,800,2,1.0,1.0,0.9475,0.012572870508428818,0.040012625,0.0,3200,12800,63604.99999999999,21328001.666666668,1.5705691616944903,1.6266666666666667,1.8416666666666666,2.075,0.04000000000000001,0.18128016990283302,0.115235
CONSERVATIVE_COMBINED,PAIRED_COMMON_UNIFORM,0.35,0.04,1000,2,1.0,1.0,0.9481,0.011244002173521417,0.040079899999999995,0.0,4000,16000,79506.25,26660002.083333332,1.963211452118113,2.033333333333333,2.3020833333333335,2.59375,0.04000000000000001,0.18128016990283302,0.115235
CONSERVATIVE_COMBINED,PAIRED_COMMON_UNIFORM,0.35,0.04,1200,2,1.0,1.0,0.9497,0.01025276272217256,0.03996945833333333,0.0,4800,19200,95407.5,31992002.5,2.355853742541736,2.44,2.7625,3.1125,0.04000000000000001,0.18128016990283302,0.115235
CONSERVATIVE_COMBINED,PAIRED_COMMON_UNIFORM,0.35,0.04,23,4,0.3808,0.3808,0.9242,0.05724867407315104,0.039888043478260866,0.0046,184,736,3657.2875,1226360.0958333332,0.09030772679743321,0.09353333333333333,0.10589583333333334,0.11931249999999999,0.04000000000000001,0.14055359298146738,0.21036
CONSERVATIVE_COMBINED,PAIRED_COMMON_UNIFORM,0.35,0.04,100,4,0.9184,0.9184,0.9422,0.02754183925137678,0.040163,0.0,800,3200,15901.249999999998,5332000.416666667,0.3926422904236226,0.4066666666666667,0.46041666666666664,0.51875,0.04000000000000001,0.14055359298146738,0.21036
CONSERVATIVE_COMBINED,PAIRED_COMMON_UNIFORM,0.35,0.04,250,4,0.9995,0.9995,0.9485,0.01740983443634309,0.039976099999999994,0.0,2000,8000,39753.125,13330001.041666666,0.9816057260590565,1.0166666666666666,1.1510416666666667,1.296875,0.04000000000000001,0.14055359298146738,0.21036
CONSERVATIVE_COMBINED,PAIRED_COMMON_UNIFORM,0.35,0.04,400,4,1.0,1.0,0.9481,0.013785594645558228,0.040105125,0.0,3200,12800,63604.99999999999,21328001.666666668,1.5705691616944903,1.6266666666666667,1.8416666666666666,2.075,0.04000000000000001,0.14055359298146738,0.21036
CONSERVATIVE_COMBINED,PAIRED_COMMON_UNIFORM,0.35,0.04,500,4,1.0,1.0,0.9479,0.012306985808418418,0.0400311,0.0,4000,16000,79506.25,26660002.083333332,1.963211452118113,2.033333333333333,2.3020833333333335,2.59375,0.04000000000000001,0.14055359298146738,0.21036
CONSERVATIVE_COMBINED,PAIRED_COMMON_UNIFORM,0.35,0.04,800,4,1.0,1.0,0.9541,0.009730004825448765,0.039931625,0.0,6400,25600,127209.99999999999,42656003.333333336,3.1411383233889807,3.2533333333333334,3.683333333333333,4.15,0.04000000000000001,0.14055359298146738,0.21036
CONSERVATIVE_COMBINED,PAIRED_COMMON_UNIFORM,0.35,0.04,1000,4,1.0,1.0,0.9507,0.008714489652352867,0.040001575000000004,0.0,8000,32000,159012.5,53320004.166666664,3.926422904236226,4.066666666666666,4.604166666666667,5.1875,0.04000000000000001,0.14055359298146738,0.21036
CONSERVATIVE_COMBINED,PAIRED_COMMON_UNIFORM,0.35,0.04,1200,4,1.0,1.0,0.9516,0.007951990002684895,0.040035979166666666,0.0,9600,38400,190815.0,63984005.0,4.711707485083472,4.88,5.525,6.225,0.04000000000000001,0.14055359298146738,0.21036
CONSERVATIVE_COMBINED,PAIRED_COMMON_UNIFORM,0.35,0.04,23,6,0.4843,0.4843,0.9356,0.05055448424612984,0.04033840579710144,0.0002,276,1104,5485.93125,1839540.14375,0.1354615901961498,0.14029999999999998,0.15884375,0.17896874999999998,0.04,0.1225515764439156,0.29204
CONSERVATIVE_COMBINED,PAIRED_COMMON_UNIFORM,0.35,0.04,100,6,0.9714,0.9714,0.9465,0.02398991720908955,0.0398375,0.0,1200,4800,23851.875,7998000.625,0.588963435635434,0.61,0.690625,0.778125,0.04,0.1225515764439156,0.29204
CONSERVATIVE_COMBINED,PAIRED_COMMON_UNIFORM,0.35,0.04,250,6,1.0,1.0,0.9481,0.015176185965841723,0.040014133333333333,0.0,3000,12000,59629.68749999999,19995001.5625,1.4724085890885847,1.525,1.7265625,1.9453125,0.04,0.1225515764439156,0.29204
CONSERVATIVE_COMBINED,PAIRED_COMMON_UNIFORM,0.35,0.04,400,6,1.0,1.0,0.9485,0.012009315291484598,0.04010595833333333,0.0,4800,19200,95407.5,31992002.5,2.355853742541736,2.44,2.7625,3.1125,0.04,0.1225515764439156,0.29204
CONSERVATIVE_COMBINED,PAIRED_COMMON_UNIFORM,0.35,0.04,500,6,1.0,1.0,0.9498,0.01074058997164546,0.039987833333333334,0.0,6000,24000,119259.37499999999,39990003.125,2.9448171781771695,3.05,3.453125,3.890625,0.04,0.1225515764439156,0.29204
CONSERVATIVE_COMBINED,PAIRED_COMMON_UNIFORM,0.35,0.04,800,6,1.0,1.0,0.948,0.008491203683072376,0.039999208333333335,0.0,9600,38400,190815.0,63984005.0,4.711707485083472,4.88,5.525,6.225,0.04,0.1225515764439156,0.29204
CONSERVATIVE_COMBINED,PAIRED_COMMON_UNIFORM,0.35,0.04,1000,6,1.0,1.0,0.9479,0.007596451825316959,0.040045166666666666,0.0,12000,48000,238518.74999999997,79980006.25,5.889634356354339,6.1,6.90625,7.78125,0.04,0.1225515764439156,0.29204
CONSERVATIVE_COMBINED,PAIRED_COMMON_UNIFORM,0.35,0.04,1200,6,1.0,1.0,0.9488,0.006933221782810651,0.039962374999999994,0.0,14400,57600,286222.5,95976007.5,7.067561227625207,7.32,8.2875,9.3375,0.04,0.1225515764439156,0.29204
CONSERVATIVE_COMBINED,PAIRED_COMMON_UNIFORM,0.35,0.04,23,8,0.5459,0.5459,0.9346,0.046139399729047806,0.040029347826086956,0.0,368,1472,7314.575,2452720.1916666664,0.18061545359486642,0.18706666666666666,0.21179166666666668,0.23862499999999998,0.04,0.11182470936693732,0.36016000000000004
CONSERVATIVE_COMBINED,PAIRED_COMMON_UNIFORM,0.35,0.04,100,8,0.9896,0.9896,0.9469,0.021887770284798283,0.0401005,0.0,1600,6400,31802.499999999996,10664000.833333334,0.7852845808472452,0.8133333333333334,0.9208333333333333,1.0375,0.04,0.11182470936693732,0.36016000000000004
CONSERVATIVE_COMBINED,PAIRED_COMMON_UNIFORM,0.35,0.04,250,8,1.0,1.0,0.9483,0.013850619450614795,0.03993165,0.0,4000,16000,79506.25,26660002.083333332,1.963211452118113,2.033333333333333,2.3020833333333335,2.59375,0.04,0.11182470936693732,0.36016000000000004
CONSERVATIVE_COMBINED,PAIRED_COMMON_UNIFORM,0.35,0.04,400,8,1.0,1.0,0.9463,0.010956685745237645,0.03996840625,0.0,6400,25600,127209.99999999999,42656003.333333336,3.1411383233889807,3.2533333333333334,3.683333333333333,4.15,0.04,0.11182470936693732,0.36016000000000004
CONSERVATIVE_COMBINED,PAIRED_COMMON_UNIFORM,0.35,0.04,500,8,1.0,1.0,0.9499,0.009805214361977033,0.040009974999999996,0.0,8000,32000,159012.5,53320004.166666664,3.926422904236226,4.066666666666666,4.604166666666667,5.1875,0.04,0.11182470936693732,0.36016000000000004
CONSERVATIVE_COMBINED,PAIRED_COMMON_UNIFORM,0.35,0.04,800,8,1.0,1.0,0.951,0.00775030462654646,0.040016296875,0.0,12800,51200,254419.99999999997,85312006.66666667,6.282276646777961,6.506666666666667,7.366666666666666,8.3,0.04,0.11182470936693732,0.36016000000000004
CONSERVATIVE_COMBINED,PAIRED_COMMON_UNIFORM,0.35,0.04,1000,8,1.0,1.0,0.9461,0.0069306407453128,0.039982462499999996,0.0,16000,64000,318025.0,106640008.33333333,7.852845808472452,8.133333333333333,9.208333333333334,10.375,0.04,0.11182470936693732,0.36016000000000004
CONSERVATIVE_COMBINED,PAIRED_COMMON_UNIFORM,0.35,0.04,1200,8,1.0,1.0,0.9498,0.006326275986759305,0.039970447916666665,0.0,19200,76800,381630.0,127968010.0,9.423414970166943,9.76,11.05,12.45,0.04,0.11182470936693732,0.36016000000000004
CONSERVATIVE_COMBINED,PAIRED_COMMON_UNIFORM,0.35,0.05,23,1,0.1248,0.1248,0.7476,0.09463183910276705,0.049865217391304346,0.2038,46,184,914.321875,306590.0239583333,0.022576931699358302,0.023383333333333332,0.026473958333333335,0.029828124999999997,0.05,0.25270536203254573,0.06636
CONSERVATIVE_COMBINED,PAIRED_COMMON_UNIFORM,0.35,0.05,100,1,0.6704,0.6704,0.926,0.04934742567763767,0.05070499999999999,0.0012,200,800,3975.3124999999995,1333000.1041666667,0.09816057260590565,0.10166666666666667,0.11510416666666666,0.1296875,0.05,0.25270536203254573,0.06636
CONSERVATIVE_COMBINED,PAIRED_COMMON_UNIFORM,0.35,0.05,250,1,0.9614,0.9614,0.9442,0.03126075962942676,0.0500228,0.0,500,2000,9938.28125,3332500.2604166665,0.24540143151476412,0.25416666666666665,0.2877604166666667,0.32421875,0.05,0.25270536203254573,0.06636
CONSERVATIVE_COMBINED,PAIRED_COMMON_UNIFORM,0.35,0.05,400,1,0.9957,0.9957,0.9427,0.024744637659797605,0.04990375,0.0,800,3200,15901.249999999998,5332000.416666667,0.3926422904236226,0.4066666666666667,0.46041666666666664,0.51875,0.05,0.25270536203254573,0.06636
CONSERVATIVE_COMBINED,PAIRED_COMMON_UNIFORM,0.35,0.05,500,1,0.9993,0.9993,0.9476,0.02217833998501681,0.05018619999999999,0.0,1000,4000,19876.5625,6665000.520833333,0.49080286302952825,0.5083333333333333,0.5755208333333334,0.6484375,0.05,0.25270536203254573,0.06636
CONSERVATIVE_COMBINED,PAIRED_COMMON_UNIFORM,0.35,0.05,800,1,1.0,1.0,0.9498,0.017509249867047046,0.050145749999999996,0.0,1600,6400,31802.499999999996,10664000.833333334,0.7852845808472452,0.8133333333333334,0.9208333333333333,1.0375,0.05,0.25270536203254573,0.06636
CONSERVATIVE_COMBINED,PAIRED_COMMON_UNIFORM,0.35,0.05,1000,1,1.0,1.0,0.9467,0.015646628418799848,0.0500047,0.0,2000,8000,39753.125,13330001.041666666,0.9816057260590565,1.0166666666666666,1.1510416666666667,1.296875,0.05,0.25270536203254573,0.06636
CONSERVATIVE_COMBINED,PAIRED_COMMON_UNIFORM,0.35,0.05,1200,1,1.0,1.0,0.9486,0.014290275853596825,0.05003666666666667,0.0,2400,9600,47703.75,15996001.25,1.177926871270868,1.22,1.38125,1.55625,0.05,0.25270536203254573,0.06636
CONSERVATIVE_COMBINED,PAIRED_COMMON_UNIFORM,0.35,0.05,23,2,0.2896,0.2896,0.9228,0.07762115920387928,0.04959565217391304,0.0409,92,368,1828.64375,613180.0479166666,0.045153863398716604,0.046766666666666665,0.05294791666666667,0.059656249999999994,0.05,0.19062397540708254,0.12758
CONSERVATIVE_COMBINED,PAIRED_COMMON_UNIFORM,0.35,0.05,100,2,0.8784,0.8784,0.9412,0.037425482284557776,0.0502515,0.0,400,1600,7950.624999999999,2666000.2083333335,0.1963211452118113,0.20333333333333334,0.23020833333333332,0.259375,0.05,0.19062397540708254,0.12758
CONSERVATIVE_COMBINED,PAIRED_COMMON_UNIFORM,0.35,0.05,250,2,0.9984,0.9984,0.9475,0.023623560237885075,0.050076199999999994,0.0,1000,4000,19876.5625,6665000.520833333,0.49080286302952825,0.5083333333333333,0.5755208333333334,0.6484375,0.05,0.19062397540708254,0.12758
CONSERVATIVE_COMBINED,PAIRED_COMMON_UNIFORM,0.35,0.05,400,2,0.9998,0.9998,0.9491,0.01868532168804092,0.050054,0.0,1600,6400,31802.499999999996,10664000.833333334,0.7852845808472452,0.8133333333333334,0.9208333333333333,1.0375,0.05,0.19062397540708254,0.12758
CONSERVATIVE_COMBINED,PAIRED_COMMON_UNIFORM,0.35,0.05,500,2,1.0,1.0,0.9492,0.016704253149161803,0.049912599999999994,0.0,2000,8000,39753.125,13330001.041666666,0.9816057260590565,1.0166666666666666,1.1510416666666667,1.296875,0.05,0.19062397540708254,0.12758
CONSERVATIVE_COMBINED,PAIRED_COMMON_UNIFORM,0.35,0.05,800,2,1.0,1.0,0.9455,0.013208770818627693,0.049977749999999994,0.0,3200,12800,63604.99999999999,21328001.666666668,1.5705691616944903,1.6266666666666667,1.8416666666666666,2.075,0.05,0.19062397540708254,0.12758
